date,code,market,prev_close,ref_price,kind,ratio
2023-09-06,8147,上櫃,70.9,68.24,除息,0.9624823695345556
2023-09-06,8349,上櫃,61.9,56.29,除權,0.9093699515347334
2023-09-07,1474,上市,11.9,11.5,息,0.9663865546218487
2023-09-07,1783,上市,58.6,55.33,權息,0.94419795221843
2023-09-07,2727,上市,282.0,252.97,權息,0.8970567375886525
2023-09-07,3372,上櫃,13.9,13.4,除息,0.9640287769784173
2023-09-07,3661,上市,2500.0,2486.93,息,0.994772
2023-09-07,4416,上櫃,79.1,77.1,除息,0.9747155499367889
2023-09-07,4540,上市,33.3,31.81,息,0.9552552552552553
2023-09-07,5906,上市,77.4,73.68,權息,0.9519379844961241
2023-09-07,6245,上櫃,109.5,99.53,除權息,0.9089497716894978
2023-09-07,6552,上市,35.95,35.5,息,0.9874826147426982
2023-09-07,8107,上櫃,16.4,16.13,除息,0.9835365853658536
2023-09-08,1268,上櫃,149.0,146.0,除息,0.9798657718120806
2023-09-08,3516,上櫃,18.55,17.84,除權,0.9617250673854447
2023-09-08,3622,上市,45.05,43.55,息,0.9667036625971143
2023-09-08,4123,上櫃,51.5,45.95,除權息,0.8922330097087379
2023-09-08,6163,上櫃,18.25,17.95,除息,0.9835616438356164
2023-09-08,8423,上櫃,23.7,22.1,除權息,0.9324894514767933
2023-09-08,9935,上市,17.85,17.41,權,0.9753501400560224
2023-09-11,1438,上市,30.55,29.55,息,0.967266775777414
2023-09-11,2379,上市,445.5,418.5,息,0.9393939393939394
2023-09-11,6021,上櫃,15.3,15.0,除息,0.9803921568627451
2023-09-11,6482,上櫃,43.8,37.22,除權息,0.849771689497717
2023-09-12,2457,上市,63.4,61.63,權,0.9720820189274448
2023-09-12,2701,上市,12.65,12.4,息,0.9802371541501976
2023-09-12,3047,上市,15.45,14.47,息,0.936569579288026
2023-09-12,3178,上櫃,100.0,97.5,除息,0.975
2023-09-12,3558,上櫃,266.0,261.0,除息,0.981203007518797
2023-09-12,5498,上櫃,11.55,11.32,除權息,0.98008658008658
2023-09-12,6133,上市,14.95,14.45,息,0.9665551839464883
2023-09-12,6504,上市,77.4,76.4,息,0.9870801033591732
2023-09-13,1517,上市,15.95,15.05,息,0.9435736677115988
2023-09-13,1599,上櫃,37.5,36.0,除息,0.96
2023-09-13,2466,上市,36.6,35.69,權息,0.9751366120218579
2023-09-13,2488,上市,38.7,36.2,息,0.9354005167958657
2023-09-13,2540,上市,98.0,71.48,權息,0.7293877551020409
2023-09-13,2643,上櫃,70.1,68.66,除權,0.9794579172610557
2023-09-14,01009T,上市,8.4,8.24,息,0.9809523809523809
2023-09-14,1215,上市,100.5,97.0,息,0.9651741293532339
2023-09-14,2109,上市,14.6,14.2,息,0.9726027397260274
2023-09-14,2330,上市,541.0,538.0,息,0.9944547134935305
2023-09-14,3594,上櫃,47.85,47.05,除息,0.9832810867293625
2023-09-14,4160,上櫃,42.0,39.63,除權息,0.9435714285714286
2023-09-14,5278,上櫃,187.0,184.15,除息,0.98475935828877
2023-09-14,5306,上市,142.5,141.34,息,0.991859649122807
2023-09-14,8908,上櫃,70.9,64.45,除權,0.9090267983074752
2023-09-14,8941,上櫃,60.0,58.0,除息,0.9666666666666667
2023-09-14,910861,上市,5.51,5.48,息,0.9945553539019965
2023-09-14,9802,上市,139.5,133.5,息,0.956989247311828
2023-09-15,5516,上櫃,32.3,28.91,除權息,0.8950464396284831
2023-09-18,00697B,上櫃,35.71,35.37,除息,0.9904788574628954
2023-09-18,00713,上市,48.78,47.94,息,0.9827798277982779
2023-09-18,00751B,上櫃,34.27,33.82,除息,0.9868689816165742
2023-09-18,00764B,上櫃,31.16,30.9,除息,0.9916559691912709
2023-09-18,00772B,上櫃,34.94,34.81,除息,0.9962793360045794
2023-09-18,00773B,上櫃,35.39,35.25,除息,0.9960440802486578
2023-09-18,00777B,上櫃,34.65,34.28,除息,0.9893217893217894
2023-09-18,00778B,上櫃,35.07,34.62,除息,0.9871685201026518
2023-09-18,00779B,上櫃,31.51,31.26,除息,0.9920660107902253
2023-09-18,00781B,上櫃,32.54,32.16,除息,0.9883220651505839
2023-09-18,00787B,上櫃,34.51,34.04,除息,0.9863807592002318
2023-09-18,00792B,上櫃,33.24,32.83,除息,0.9876654632972321
2023-09-18,00793B,上櫃,32.86,32.47,除息,0.9881314668289713
2023-09-18,00836B,上櫃,30.37,30.1,除息,0.9911096476786302
2023-09-18,00856B,上櫃,38.54,38.08,除息,0.9880643487285936
2023-09-18,00857B,上櫃,26.18,25.84,除息,0.987012987012987
2023-09-18,00859B,上櫃,41.49,41.13,除息,0.9913232104121475
2023-09-18,00862B,上櫃,31.68,31.32,除息,0.9886363636363636
2023-09-18,00863B,上櫃,32.16,31.79,除息,0.988495024875622
2023-09-18,00883B,上櫃,31.39,31.06,除息,0.9894870978018476
2023-09-18,00896,上市,16.19,15.86,息,0.9796170475602223
2023-09-18,00915,上市,21.65,20.95,息,0.9676674364896074
2023-09-18,00918,上市,21.65,20.9,息,0.9653579676674365
2023-09-18,00919,上市,21.89,21.35,息,0.9753312014618548
2023-09-18,2236,上市,78.1,76.86,權,0.984122919334187
2023-09-19,00710B,上市,18.81,18.55,息,0.9861775651249336
2023-09-19,00711B,上市,16.02,15.83,息,0.988139825218477
2023-09-19,00712,上市,10.46,10.27,息,0.9818355640535371
2023-09-19,00929,上市,18.2,18.09,息,0.993956043956044
2023-09-19,3059,上市,34.85,33.84,息,0.9710186513629843
2023-09-20,00831B,上櫃,38.99,38.76,除息,0.9941010515516798
2023-09-20,00853B,上櫃,29.02,28.6,除息,0.9855272226051
2023-09-20,2344,上市,27.85,26.85,息,0.9640933572710951
2023-09-20,2706,上市,15.65,15.3,息,0.9776357827476039
2023-09-20,5213,上櫃,26.65,25.08,除權,0.9410881801125703
2023-09-21,00921,上市,17.77,17.37,息,0.9774901519414745
2023-09-21,01004T,上市,13.85,13.65,息,0.9855595667870036
2023-09-21,3577,上櫃,82.8,73.91,除權息,0.8926328502415459
2023-09-21,6126,上櫃,30.35,29.15,除息,0.9604612850082371
2023-09-21,6548,上櫃,34.6,34.2,除息,0.9884393063583815
2023-09-25,3236,上櫃,27.65,24.26,除權息,0.8773960216998192
2023-09-25,6616,上櫃,14.15,13.89,除權,0.9816254416961131
2023-09-25,8234,上櫃,50.7,47.7,除息,0.9408284023668639
2023-09-26,1590,上市,981.0,967.88,息,0.9866258919469929
2023-09-26,1808,上市,92.7,92.1,息,0.9935275080906147
2023-09-26,2542,上市,43.05,38.68,權息,0.8984901277584205
2023-09-26,6186,上櫃,51.7,49.5,除息,0.9574468085106382
2023-09-26,6461,上櫃,29.2,28.29,除權,0.9688356164383561
2023-09-26,9927,上市,59.4,55.4,息,0.9326599326599326
2023-09-27,3675,上櫃,294.5,260.62,除權,0.8849575551782682
2023-09-27,4558,上櫃,28.55,27.55,除息,0.9649737302977233
2023-09-27,4967,上市,67.0,66.0,息,0.9850746268656716
2023-09-27,8028,上市,53.0,52.07,權,0.9824528301886792
2023-09-28,4912,上市,84.8,84.73,息,0.9991745283018869
2023-10-02,1586,上櫃,33.7,33.33,除權息,0.989020771513353
2023-10-02,4768,上櫃,205.0,197.51,除權,0.9634634146341463
2023-10-03,4763,上市,1165.0,1016.89,權息,0.8728669527896996
2023-10-04,020035,上櫃,6.73,6.41,除息,0.9524517087667161
2023-10-04,3356,上市,47.5,46.1,息,0.9705263157894737
2023-10-04,6523,上櫃,145.5,143.5,除息,0.9862542955326461
2023-10-05,1310,上市,15.95,15.75,息,0.987460815047022
2023-10-05,4192,上櫃,40.05,39.29,除權,0.9810237203495631
2023-10-06,2458,上市,141.5,139.45,息,0.985512367491166
2023-10-06,2947,上櫃,87.2,86.7,除息,0.9942660550458715
2023-10-06,9105,上市,4.09,2.91,權,0.7114914425427874
2023-10-11,5864,上櫃,17.0,16.52,除權,0.9717647058823529
2023-10-12,2543,上市,15.3,15.0,息,0.9803921568627451
2023-10-12,2891B,上市,60.3,58.05,息,0.9626865671641791
2023-10-12,2891C,上市,59.9,57.98,息,0.9679465776293823
2023-10-12,8354,上櫃,14.5,14.2,除息,0.9793103448275862
2023-10-12,8935,上櫃,11.95,11.64,除權,0.9740585774058579
2023-10-13,4119,上市,98.7,96.82,權,0.9809523809523809
2023-10-13,8011,上市,18.4,18.15,權,0.9864130434782609
2023-10-16,2344,上市,28.35,28.04,權,0.9890652557319223
2023-10-16,2364,上市,155.5,124.4,權,0.8
2023-10-17,3363,上櫃,78.8,76.16,除權,0.966497461928934
2023-10-17,8906,上櫃,19.35,18.08,除權,0.9343669250645993
2023-10-18,3680,上櫃,383.0,377.89,除權,0.9866579634464752
2023-10-18,5258,上市,124.0,117.33,權息,0.9462096774193548
2023-10-18,6198,上櫃,31.8,29.07,除權,0.9141509433962264
2023-10-18,6596,上櫃,50.4,49.45,除權,0.9811507936507937
2023-10-19,0056,上市,34.9,33.7,息,0.9656160458452723
2023-10-19,006204,上市,86.4,82.44,息,0.9541666666666666
2023-10-19,00687B,上櫃,28.87,28.66,除息,0.9927260131624523
2023-10-19,00694B,上櫃,40.59,40.35,除息,0.9940872135994087
2023-10-19,00695B,上櫃,33.82,33.66,除息,0.9952690715552927
2023-10-19,00696B,上櫃,29.25,29.01,除息,0.9917948717948718
2023-10-19,00714,上市,17.86,17.74,息,0.9932810750279955
2023-10-19,00717,上市,14.49,14.31,息,0.9875776397515528
2023-10-19,00719B,上櫃,31.82,31.41,除息,0.9871150219987429
2023-10-19,00720B,上櫃,32.22,31.73,除息,0.984792054624457
2023-10-19,00722B,上櫃,34.42,33.95,除息,0.9863451481696688
2023-10-19,00723B,上櫃,31.26,30.85,除息,0.9868841970569417
2023-10-19,00724B,上櫃,31.31,30.86,除息,0.9856275950175662
2023-10-19,00725B,上櫃,34.62,34.14,除息,0.9861351819757367
2023-10-19,00726B,上櫃,32.57,32.03,除息,0.9834203254528707
2023-10-19,00727B,上櫃,38.71,38.18,除息,0.9863084474296048
2023-10-19,00730,上市,19.52,18.38,息,0.9415983606557377
2023-10-19,00733,上市,52.85,51.65,息,0.9772942289498581
2023-10-19,00740B,上櫃,37.0,36.48,除息,0.9859459459459459
2023-10-19,00741B,上櫃,37.3,36.78,除息,0.9860589812332441
2023-10-19,00746B,上櫃,34.11,33.71,除息,0.9882732336558194
2023-10-19,00749B,上櫃,29.75,29.33,除息,0.9858823529411764
2023-10-19,00750B,上櫃,32.58,32.19,除息,0.9880294659300184
2023-10-19,00761B,上櫃,34.24,33.83,除息,0.9880257009345793
2023-10-19,00772B,上櫃,32.79,32.66,除息,0.9960353766392191
2023-10-19,00773B,上櫃,33.2,33.06,除息,0.9957831325301205
2023-10-19,00782B,上櫃,30.06,29.79,除息,0.9910179640718563
2023-10-19,00784B,上櫃,37.31,37.1,除息,0.9943714821763602
2023-10-19,00785B,上櫃,32.6,32.2,除息,0.9877300613496933
2023-10-19,00788B,上櫃,29.69,29.22,除息,0.9841697541259683
2023-10-19,00848B,上櫃,33.17,32.75,除息,0.9873379559843232
2023-10-19,00849B,上櫃,37.01,36.69,除息,0.9913536881923805
2023-10-19,00870B,上櫃,27.34,26.99,除息,0.987198244330651
2023-10-19,00884B,上櫃,28.31,27.95,除息,0.9872836453549982
2023-10-19,00888,上櫃,13.64,13.43,除息,0.9846041055718474
2023-10-19,00905,上市,9.83,9.66,息,0.982706002034588
2023-10-19,00907,上市,14.12,13.97,息,0.9893767705382437
2023-10-19,00908,上市,11.7,11.55,息,0.9871794871794873
2023-10-19,00912,上市,14.84,14.64,息,0.986522911051213
2023-10-19,00922,上市,16.1,15.53,息,0.9645962732919253
2023-10-19,00927,上市,15.73,15.51,息,0.9860139860139859
2023-10-19,1316,上市,10.8,10.25,息,0.949074074074074
2023-10-19,6593,上櫃,70.6,70.1,除息,0.9929178470254958
2023-10-19,6612,上櫃,136.5,134.39,除權,0.9845421245421244
2023-10-20,00931B,上櫃,13.43,13.34,除息,0.9932985852568875
2023-10-23,00734B,上櫃,14.98,14.73,除息,0.9833110814419226
2023-10-23,00834B,上櫃,30.91,30.51,除息,0.9870592041410547
2023-10-23,00842B,上櫃,29.62,29.13,除息,0.9834571235651586
2023-10-23,00904,上市,13.56,13.43,息,0.9904129793510323
2023-10-24,00789B,上櫃,46.84,46.25,除息,0.9874039282664389
2023-10-24,00790B,上櫃,48.9,48.31,除息,0.9879345603271984
2023-10-24,00791B,上櫃,55.05,54.52,除息,0.9903723887375114
2023-10-24,00929,上市,17.24,17.13,息,0.9936194895591648
2023-10-25,5607,上市,49.2,48.24,權,0.9804878048780488
2023-10-26,4552,上市,39.0,37.7,息,0.9666666666666668
2023-10-31,1449,上市,14.05,13.64,權,0.9708185053380782
2023-10-31,5522,上市,60.6,59.6,息,0.9834983498349835
2023-11-01,6655,上市,127.0,121.0,息,0.952755905511811
2023-11-01,8936,上櫃,35.6,34.6,除息,0.9719101123595506
2023-11-02,1805,上市,13.7,12.89,權,0.9408759124087592
2023-11-03,020036,上市,5.34,5.19,息,0.9719101123595507
2023-11-07,3289,上櫃,90.3,89.31,除息,0.9890365448504984
2023-11-08,6285,上市,138.0,135.29,權,0.9803623188405797
2023-11-09,8442,上市,89.3,88.52,權,0.9912653975363942
2023-11-10,2867,上市,5.05,5.04,權,0.998019801980198
2023-11-16,0051,上市,71.1,68.6,息,0.9648382559774965
2023-11-16,0053,上市,69.9,68.0,息,0.9728183118741058
2023-11-16,0055,上市,23.92,23.32,息,0.9749163879598661
2023-11-16,006201,上櫃,19.46,18.81,除息,0.9665981500513874
2023-11-16,006208,上市,75.3,74.43,息,0.9884462151394423
2023-11-16,00679B,上櫃,29.04,28.75,除息,0.9900137741046833
2023-11-16,00692,上市,32.55,31.48,息,0.9671274961597544
2023-11-16,00754B,上櫃,35.53,35.1,除息,0.9878975513650436
2023-11-16,00755B,上櫃,32.8,32.35,除息,0.9862804878048782
2023-11-16,00756B,上櫃,31.81,31.3,除息,0.9839673058786546
2023-11-16,00761B,上櫃,35.56,35.42,除息,0.9960629921259843
2023-11-16,00771,上市,16.34,16.16,息,0.988984088127295
2023-11-16,00772B,上櫃,34.33,34.2,除息,0.9962132245849112
2023-11-16,00773B,上櫃,35.01,34.87,除息,0.9960011425307055
2023-11-16,00780B,上櫃,35.7,35.36,除息,0.9904761904761904
2023-11-16,00786B,上櫃,32.71,32.23,除息,0.9853255885050443
2023-11-16,00794B,上櫃,39.88,39.48,除息,0.9899699097291874
2023-11-16,00795B,上櫃,29.38,29.1,除息,0.9904697072838666
2023-11-16,00799B,上櫃,31.88,31.42,除息,0.9855708908406525
2023-11-16,00840B,上櫃,30.84,30.51,除息,0.9892996108949417
2023-11-16,00841B,上櫃,30.6,30.33,除息,0.9911764705882352
2023-11-16,00845B,上櫃,31.45,31.06,除息,0.9875993640699523
2023-11-16,00846B,上櫃,33.73,33.33,除息,0.9881411206640973
2023-11-16,00847B,上櫃,26.67,26.39,除息,0.989501312335958
2023-11-16,00850,上市,34.48,33.78,息,0.9796983758700697
2023-11-16,00860B,上櫃,38.8,38.2,除息,0.984536082474227
2023-11-16,00878,上市,20.69,20.34,息,0.9830836152730787
2023-11-16,00890B,上櫃,32.4,32.01,除息,0.9879629629629629
2023-11-16,00891,上市,15.44,15.17,息,0.9825129533678757
2023-11-16,00892,上市,13.37,13.17,息,0.9850411368735976
2023-11-16,00894,上市,15.03,14.94,息,0.9940119760479043
2023-11-16,00900,上市,13.07,12.84,息,0.9824024483550114
2023-11-16,00901,上市,15.17,14.54,息,0.9584706657877389
2023-11-17,2413,上市,27.0,26.5,息,0.9814814814814815
2023-11-17,4979,上櫃,170.0,168.13,除權,0.989
2023-11-20,00775B,上市,32.75,32.4,息,0.9893129770992366
2023-11-20,00844B,上櫃,31.26,30.89,除息,0.9881637875879719
2023-11-20,00867B,上櫃,31.11,30.72,除息,0.9874638379942141
2023-11-20,2241,上市,34.8,33.89,權,0.9738505747126438
2023-11-20,3563,上市,198.5,197.5,息,0.9949622166246851
2023-11-21,00690,上市,29.18,28.18,息,0.9657299520219328
2023-11-21,00731,上市,66.95,65.85,息,0.9835698282300223
2023-11-21,00758B,上櫃,50.75,50.16,除息,0.9883743842364532
2023-11-21,00759B,上櫃,54.65,54.05,除息,0.9890210430009149
2023-11-21,00760B,上櫃,51.2,50.49,除息,0.9861328125
2023-11-21,00929,上市,18.05,17.94,息,0.9939058171745153
2023-11-21,3036,上市,116.5,113.99,權,0.9784549356223176
2023-11-21,3036A,上市,47.2,45.32,權,0.9601694915254236
2023-11-21,6179,上櫃,29.85,29.4,除權,0.9849246231155778
2023-11-21,6219,上櫃,22.95,21.73,除權,0.9468409586056645
2023-11-22,01007T,上市,16.73,16.48,息,0.9850567842199641
2023-11-23,2314,上市,37.45,36.95,權,0.986648865153538
2023-11-23,2427,上市,28.2,27.86,權,0.9879432624113476
2023-11-23,2506,上市,9.34,9.24,息,0.9892933618843683
2023-11-23,2636,上市,79.2,76.2,息,0.9621212121212122
2023-11-27,8455,上櫃,21.3,21.18,除息,0.9943661971830986
2023-11-28,1312,上市,16.55,16.13,權,0.9746223564954681
2023-11-28,1312A,上市,26.2,25.86,權,0.9870229007633587
2023-11-28,3321,上市,16.0,14.45,權,0.903125
2023-11-28,4763,上市,848.0,843.64,息,0.9948584905660377
2023-11-28,5278,上櫃,216.0,213.59,除息,0.9888425925925927
2023-11-29,1526,上市,34.35,33.75,息,0.982532751091703
2023-11-29,6523,上櫃,160.0,156.0,除息,0.975
2023-11-30,3465,上櫃,68.5,66.5,除息,0.9708029197080292
2023-12-01,8404,上市,22.3,21.55,權,0.9663677130044843
2023-12-05,020038,上市,5.96,5.78,息,0.9697986577181209
2023-12-05,8444,上櫃,34.55,34.38,除權,0.9950795947901594
2023-12-06,6438,上市,109.0,106.15,息,0.9738532110091743
2023-12-07,2474,上市,192.5,187.5,息,0.974025974025974
2023-12-07,6277,上市,81.2,79.1,息,0.9741379310344827
2023-12-08,2886,上市,39.0,38.83,權,0.9956410256410256
2023-12-08,3138,上市,161.0,158.14,權,0.9822360248447204
2023-12-08,5529,上櫃,20.05,18.73,除權,0.9341645885286783
2023-12-11,3522,上櫃,21.45,20.25,除權,0.9440559440559441
2023-12-12,2236,上市,73.4,73.3,息,0.9986376021798364
2023-12-13,8942,上櫃,74.9,72.9,除息,0.9732977303070761
2023-12-14,2063,上櫃,60.0,57.0,除息,0.95
2023-12-14,2330,上市,577.0,574.0,息,0.9948006932409013
2023-12-15,2208,上市,21.8,20.96,權,0.9614678899082569
2023-12-18,00687B,上櫃,32.21,31.86,除息,0.9891338093759702
2023-12-18,00697B,上櫃,35.81,35.48,除息,0.9907846970120077
2023-12-18,00713,上市,51.15,50.31,息,0.9835777126099707
2023-12-18,00751B,上櫃,36.3,35.85,除息,0.9876033057851241
2023-12-18,00764B,上櫃,32.18,31.93,除息,0.9922311995027968
2023-12-18,00772B,上櫃,36.9,36.76,除息,0.9962059620596205
2023-12-18,00773B,上櫃,37.57,37.43,除息,0.9962736225712004
2023-12-18,00777B,上櫃,36.73,36.34,除息,0.9893819765858972
2023-12-18,00778B,上櫃,37.31,36.89,除息,0.9887429643527204
2023-12-18,00779B,上櫃,32.74,32.49,除息,0.9923640806353085
2023-12-18,00781B,上櫃,34.44,33.99,除息,0.9869337979094078
2023-12-18,00787B,上櫃,36.05,35.59,除息,0.9872399445214981
2023-12-18,00792B,上櫃,35.23,34.85,除息,0.9892137382912292
2023-12-18,00793B,上櫃,34.36,33.99,除息,0.9892316647264261
2023-12-18,00836B,上櫃,32.32,31.97,除息,0.9891707920792079
2023-12-18,00856B,上櫃,38.01,37.55,除息,0.987897921599579
2023-12-18,00857B,上櫃,26.82,26.5,除息,0.9880686055182699
2023-12-18,00859B,上櫃,40.73,40.37,除息,0.9911613061625337
2023-12-18,00862B,上櫃,34.05,33.65,除息,0.9882525697503671
2023-12-18,00863B,上櫃,34.48,34.1,除息,0.9889791183294665
2023-12-18,00883B,上櫃,33.62,33.25,除息,0.9889946460440215
2023-12-18,00896,上市,16.05,15.75,息,0.9813084112149533
2023-12-18,00907,上市,14.88,14.73,息,0.9899193548387096
2023-12-18,00915,上市,23.14,22.69,息,0.9805531547104581
2023-12-18,00918,上市,22.55,21.88,息,0.9702882483370288
2023-12-18,00919,上市,22.85,22.3,息,0.9759299781181618
2023-12-18,00926,上市,16.79,16.56,息,0.9863013698630136
2023-12-18,5306,上市,130.0,128.96,息,0.9920000000000001
2023-12-19,00853B,上櫃,30.77,30.52,除息,0.991875203119922
2023-12-19,00929,上市,19.35,19.24,息,0.9943152454780361
2023-12-20,00710B,上市,18.93,18.67,息,0.9862651875330165
2023-12-20,00711B,上市,16.54,16.35,息,0.9885126964933496
2023-12-20,00712,上市,10.24,10.04,息,0.9804687499999999
2023-12-20,00831B,上櫃,38.96,38.68,除息,0.9928131416837782
2023-12-20,6153,上市,22.45,22.15,權,0.9866369710467706
2023-12-20,8488,上市,16.5,16.41,權,0.9945454545454545
2023-12-21,00921,上市,18.17,17.97,息,0.988992845349477
2023-12-21,2065,上櫃,62.3,60.82,除息,0.9762439807383628
2023-12-21,2753,上市,171.0,169.0,息,0.9883040935672515
2023-12-21,3680,上櫃,373.5,369.49,除息,0.9892637215528782
2023-12-21,6121,上櫃,425.5,415.5,除息,0.9764982373678026
2023-12-21,6548,上櫃,32.7,32.3,除息,0.9877675840978591
2023-12-21,8070,上市,34.3,33.75,息,0.9839650145772596
2023-12-21,8299,上櫃,511.0,506.58,除息,0.9913502935420744
2023-12-25,6123,上櫃,68.2,67.1,除息,0.9838709677419354
2023-12-26,2028,上市,27.45,26.94,息,0.9814207650273225
2023-12-26,4912,上市,81.4,80.57,息,0.9898034398034397
2023-12-26,5364,上櫃,24.3,22.54,除權,0.9275720164609053
2023-12-27,6242,上櫃,60.4,57.98,除權,0.9599337748344371
2024-01-03,6629,上櫃,55.0,53.5,除息,0.9727272727272728
2024-01-04,2454,上市,953.0,928.4,息,0.9741867785939139
2024-01-08,6613,上櫃,140.5,137.07,除息,0.9755871886120996
2024-01-10,1799,上櫃,39.25,38.72,除權,0.9864968152866241
2024-01-10,6442,上市,67.2,65.94,權,0.98125
2024-01-11,6763,上櫃,459.5,450.4,除息,0.980195865070729
2024-01-15,5536,上櫃,179.0,174.5,除息,0.9748603351955307
2024-01-16,00734B,上櫃,15.77,15.55,除息,0.9860494610019024
2024-01-16,00842B,上櫃,33.56,33.11,除息,0.986591179976162
2024-01-16,8087,上櫃,52.0,49.21,除權,0.9463461538461538
2024-01-17,0050,上市,131.65,128.65,息,0.9772123053551083
2024-01-17,0056,上市,36.37,35.67,息,0.980753368160572
2024-01-17,006203,上市,64.5,62.7,息,0.972093023255814
2024-01-17,00694B,上櫃,40.38,40.3,除息,0.9980188211986131
2024-01-17,00695B,上櫃,35.3,35.13,除息,0.9951841359773372
2024-01-17,00696B,上櫃,32.11,31.9,除息,0.9934599813142323
2024-01-17,00701,上市,25.8,25.01,息,0.9693798449612403
2024-01-17,00702,上市,21.7,21.4,息,0.9861751152073732
2024-01-17,00714,上市,19.8,19.67,息,0.9934343434343434
2024-01-17,00717,上市,15.34,15.18,息,0.9895697522816167
2024-01-17,00719B,上櫃,31.31,30.97,除息,0.9891408495688279
2024-01-17,00720B,上櫃,36.22,35.74,除息,0.9867476532302596
2024-01-17,00722B,上櫃,39.24,38.83,除息,0.9895514780835881
2024-01-17,00723B,上櫃,34.99,34.59,除息,0.9885681623320949
2024-01-17,00724B,上櫃,34.9,34.49,除息,0.9882521489971348
2024-01-17,00725B,上櫃,38.57,37.9,除息,0.9826289862587503
2024-01-17,00726B,上櫃,34.25,33.67,除息,0.983065693430657
2024-01-17,00727B,上櫃,39.25,38.72,除息,0.9864968152866241
2024-01-17,00735,上市,29.94,28.84,息,0.9632598530394121
2024-01-17,00736,上市,20.04,19.94,息,0.9950099800399202
2024-01-17,00740B,上櫃,41.26,40.76,除息,0.9878817256422685
2024-01-17,00741B,上櫃,37.93,37.45,除息,0.987345109412075
2024-01-17,00746B,上櫃,37.64,37.26,除息,0.98990435706695
2024-01-17,00749B,上櫃,32.25,31.83,除息,0.9869767441860464
2024-01-17,00750B,上櫃,36.38,35.98,除息,0.9890049477735018
2024-01-17,00770,上市,42.1,38.1,息,0.9049881235154394
2024-01-17,00772B,上櫃,36.5,36.37,除息,0.9964383561643835
2024-01-17,00773B,上櫃,37.23,37.09,除息,0.996239591727102
2024-01-17,00782B,上櫃,33.31,32.86,除息,0.9864905433803661
2024-01-17,00784B,上櫃,37.45,37.25,除息,0.9946595460614152
2024-01-17,00785B,上櫃,36.22,35.84,除息,0.9895085588072889
2024-01-17,00788B,上櫃,32.41,31.98,除息,0.986732489972231
2024-01-17,00830,上市,37.07,35.56,息,0.9592662530347991
2024-01-17,00848B,上櫃,35.02,34.62,除息,0.9885779554540262
2024-01-17,00849B,上櫃,36.41,36.24,除息,0.9953309530348807
2024-01-17,00858,上櫃,29.21,27.71,除息,0.9486477233824033
2024-01-17,00870B,上櫃,30.22,29.86,除息,0.9880873593646592
2024-01-17,00881,上市,17.94,17.19,息,0.9581939799331104
2024-01-17,00882,上市,10.27,10.01,息,0.9746835443037974
2024-01-17,00884B,上櫃,30.83,30.47,除息,0.9883230619526435
2024-01-17,00888,上櫃,14.12,13.91,除息,0.9851274787535411
2024-01-17,00908,上市,12.77,12.64,息,0.9898198903680502
2024-01-17,00912,上市,15.32,15.08,息,0.9843342036553525
2024-01-17,00917,上市,17.27,16.98,息,0.9832078749276202
2024-01-17,00920,上市,14.44,14.4,息,0.997229916897507
2024-01-17,00927,上市,16.94,16.58,息,0.9787485242030695
2024-01-17,00928,上櫃,16.37,15.77,除息,0.9633475870494806
2024-01-17,00930,上市,17.96,17.75,息,0.9883073496659243
2024-01-17,6761,上櫃,74.6,70.93,除權,0.9508042895442361
2024-01-18,00789B,上櫃,53.55,52.95,除息,0.9887955182072831
2024-01-18,00790B,上櫃,54.65,54.05,除息,0.9890210430009149
2024-01-18,00791B,上櫃,55.15,54.6,除息,0.9900271985494108
2024-01-18,00929,上市,18.48,18.35,息,0.992965367965368
2024-01-19,00728,上市,26.91,25.61,息,0.9516908212560387
2024-01-19,00904,上市,15.5,15.15,息,0.9774193548387097
2024-01-19,00931B,上櫃,14.85,14.74,除息,0.9925925925925926
2024-01-19,6488,上櫃,580.0,572.0,除息,0.9862068965517241
2024-01-22,00834B,上櫃,34.97,34.53,除息,0.9874177866742924
2024-01-22,00911,上市,24.05,23.05,息,0.9584199584199584
2024-01-23,2250,上市,84.8,83.35,權,0.9829009433962264
2024-01-24,6139,上市,160.0,158.64,權,0.9914999999999999
2024-01-25,3289,上櫃,98.0,96.98,除息,0.9895918367346939
2024-01-25,5483,上櫃,203.5,200.0,除息,0.9828009828009828
2024-01-29,2476,上市,71.5,70.51,權,0.9861538461538463
2024-01-29,6624,上櫃,44.6,43.28,除權,0.9704035874439462
2024-01-29,8423,上櫃,23.0,20.73,除權,0.9013043478260869
2024-01-30,2547,上市,9.65,9.57,權,0.9917098445595854
2024-01-30,2836,上市,12.45,11.95,權,0.9598393574297188
2024-01-30,2836A,上市,21.3,20.9,權,0.9812206572769953
2024-02-02,3058,上市,20.8,19.75,權,0.9495192307692307
2024-02-15,2540,上市,90.2,89.58,權,0.9931263858093126
2024-02-22,5604,上櫃,50.0,48.0,除息,0.96
2024-02-26,00907,上市,14.75,14.6,息,0.9898305084745762
2024-02-26,6715,上市,176.0,173.89,權,0.9880113636363635
2024-02-27,00679B,上櫃,29.95,29.64,除息,0.9896494156928214
2024-02-27,00718B,上櫃,20.3,19.99,除息,0.9847290640394087
2024-02-27,00721B,上櫃,45.89,45.35,除息,0.9882327304423622
